match_type,group_id,article_count,domain_count,domains,key_hash,sample_title,sample_preview,urls
exact_title,exact_title-00048,2,2,realitywire.us;solidnews.us,106566fd243b0f029d70ddf11d0b3cff5a1d4cd303c0a40fa3270f645ecba7d2,Afghan Man Convicted for Threatening UK Politician in Viral TikTok Video,"Fayaz Khan, a 26-year-old Afghan national known on TikTok as Mada Pasa, was convicted of making a threat to kill Nigel Farage, leader of Britain’s Reform Party, after posting a vi...",https://www.realitywire.us/afghan-man-convicted-for-threatening-uk-politician-in-viral-tiktok-video/;https://www.solidnews.us/afghan-man-convicted-for-threatening-uk-politician-in-viral-tiktok-video/
exact_title,exact_title-00049,2,2,actionreport.us;morningrecord.us,b6a2b4f876bb57c4f59e9e1842ea51e718d2f839581c49497a117cf48ec0292d,Albanian PM Claims AI Minister Will Give Birth to 83 “Children” to Assist Parliament,"Albanian Prime Minister Edvin Rama made a bizarre statement during the Berlin Global Dialogue, claiming that Diella, his minister of state for artificial intelligence, is pregnant...",https://www.actionreport.us/albanian-pm-claims-ai-minister-will-give-birth-to-83-children-to-assist-parliament/;https://www.morningrecord.us/albanian-pm-claims-ai-minister-will-give-birth-to-83-children-to-assist-parliament/
exact_title,exact_title-00050,2,2,actionreport.us;morningrecord.us,42222a0760244f117b8b958454fafb19b26349797551e17b3cf31ff620de1417,Antifa Protests Disrupt TPUSA Event at UC Berkeley,"Antifa protesters clashed with attendees of a Turning Point USA (TPUSA) event at UC Berkeley on Monday night, creating a chaotic scene as the group targeted the conservative organ...",https://www.actionreport.us/antifa-protests-disrupt-tpusa-event-at-uc-berkeley/;https://www.morningrecord.us/antifa-protests-disrupt-tpusa-event-at-uc-berkeley/
exact_title,exact_title-00051,2,2,24hourupdate.us;boldlyconservative.com,c4c0c3989515e85bcadf08174d40d92cd756888d732333d696b684707f918338,"Armenian Authorities Destroy 9,700 Kilograms of Dangerous Nestle NAN Baby Food","Armenian authorities reported on April 20 that a batch of Nestle NAN baby food weighing 9,700 kilograms was destroyed after being deemed dangerous by the country’s food safety ins...",https://24hourupdate.us/armenian-authorities-destroy-9700-kilograms-of-dangerous-nestle-nan-baby-food/;https://boldlyconservative.com/armenian-authorities-destroy-9700-kilograms-of-dangerous-nestle-nan-baby-food/
exact_title,exact_title-00052,2,2,noonreport.us;quickwire.us,a3d32b320c022230633196fb70d718bbf4eb8991bea84cdb401e6b83e53c214e,At Least Two Die as Hantavirus Outbreak Unfolds on Atlantic Cruise Ship,"Rospotrebnadzor has confirmed ongoing monitoring of a potential hantavirus outbreak aboard the MV Hondius cruise ship in the Atlantic Ocean, with preliminary data revealing at lea...",https://noonreport.us/at-least-two-die-as-hantavirus-outbreak-unfolds-on-atlantic-cruise-ship/;https://quickwire.us/at-least-two-die-as-hantavirus-outbreak-unfolds-on-atlantic-cruise-ship/
exact_title,exact_title-00053,2,2,actionreport.us;morningrecord.us,37f16a83b5ad900dde48dcbb4f5be5fdf7fec6669f45aa408f34e78b91b9aa3f,Baker Mayfield’s Unforgettable Sports Answer Goes Viral,Baker Mayfield appeared on the MNF stream Monday and delivered a response to a sports question that has been widely praised. The conversation took an unexpected turn as Mayfield r...,https://www.actionreport.us/baker-mayfields-unforgettable-sports-answer-goes-viral/;https://www.morningrecord.us/baker-mayfields-unforgettable-sports-answer-goes-viral/
exact_title,exact_title-00054,2,2,boldlyconservative.com;noonreport.us,b8d9e46a8c8412c525cdec9e3f9bd28a3b8c7a50f6d95a1ab53fae0633bb003c,Bank of America Pays $72.5 Million to Settle Epstein Victims’ Lawsuit,"Bank of America has agreed to pay $72.5 million in a settlement related to a civil lawsuit filed by women who accused the bank of assisting American financier Jeffrey Epstein, a m...",https://boldlyconservative.com/bank-of-america-pays-72-5-million-to-settle-epstein-victims-lawsuit/;https://noonreport.us/bank-of-america-pays-72-5-million-to-settle-epstein-victims-lawsuit/
exact_title,exact_title-00055,2,2,hypernewsnow.com;streamstates.com,e889e62628df36775557a6a01ac872c92ea52faa87fd7f6418838d99c73c6e8d,Barron Trump Speaks for the First Time,"The video in question is not about Barron Trump speaking for the first time at age 19, as that would be absurd. Instead, it originates from Election Night 2024, not the present. T...",https://hypernewsnow.com/barron-trump-speaks-for-the-first-time/;https://streamstates.com/barron-trump-speaks-for-the-first-time/
exact_title,exact_title-00056,2,2,hilldaily.com;libertygazette.us,d1f032c673c41dee39bf8bad61c54ca2606f7a440f200a36f9c3e308ce0166d6,Belgium Resists EU Plan to Use Frozen Russian Assets for Ukraine Loans Amid Legal Concerns,"The European Commission has proposed utilizing frozen Russian central-bank assets, primarily held by Belgium’s Euroclear, to finance loans for Ukraine. Belgian Prime Minister Bart...",https://hilldaily.com/belgium-resists-eu-plan-to-use-frozen-russian-assets-for-ukraine-loans-amid-legal-concerns/;https://www.libertygazette.us/belgium-resists-eu-plan-to-use-frozen-russian-assets-for-ukraine-loans-amid-legal-concerns/
exact_title,exact_title-00057,2,2,metrocurrent.com;truenorthconservative.com,4855fec0efc20d4e20fb64e8a50e3e3fefc06ed70baeab8f44c916317f6a92bb,Berlin Negotiations Fail to Resolve Critical Ukraine Security Guarantees and Territorial Concessions,"BERLIN, December 16 — Despite official statements from European and U.S. officials, negotiations in Berlin did not resolve critical issues of security guarantees and potential ter...",https://metrocurrent.com/berlin-negotiations-fail-to-resolve-critical-ukraine-security-guarantees-and-territorial-concessions/;https://truenorthconservative.com/berlin-negotiations-fail-to-resolve-critical-ukraine-security-guarantees-and-territorial-concessions/
exact_title,exact_title-00058,2,2,realitywire.us;solidnews.us,decc7d27a952d1e88c357f01848700cf8a946f91cbdc704eef296fc7d3646630,Bomb Threat Forces Grounding of Flights at Washington Reagan National Airport,Flights at Washington Reagan National Airport (DCA) have been grounded following a bomb threat targeting a United Airlines flight stationed on a remote part of the airfield. Emerg...,https://www.realitywire.us/bomb-threat-forces-grounding-of-flights-at-washington-reagan-national-airport/;https://www.solidnews.us/bomb-threat-forces-grounding-of-flights-at-washington-reagan-national-airport/
exact_title,exact_title-00059,2,2,24hourupdate.us;boldlyconservative.com,68e405004f3eaca8795e93527099800a213b7ca1c2b1db5f307931a396ac1179,Brent Crude Price Tops $120 for First Time Since June 2022,"According to trading data from April 29 on the London ICE Exchange, the price of a barrel of Brent crude oil exceeded $120 for the first time since June 17, 2022. At 22:45 Moscow...",https://24hourupdate.us/brent-crude-price-tops-120-for-first-time-since-june-2022/;https://boldlyconservative.com/brent-crude-price-tops-120-for-first-time-since-june-2022/
exact_title,exact_title-00060,2,2,actionreport.us;morningrecord.us,bc7205120f87561848c9135d90ed03334c49a837a83253495afa62feffdd4844,British Parents Turn to Self-Defense Classes Amid Rising Violence from Children,"A parenting self-defense class is gaining popularity in Britain, with parents seeking protection from their children’s violence. Parental Education Growth Support (PEGS), an organ...",https://www.actionreport.us/british-parents-turn-to-self-defense-classes-amid-rising-violence-from-children/;https://www.morningrecord.us/british-parents-turn-to-self-defense-classes-amid-rising-violence-from-children/
exact_title,exact_title-00061,2,2,hilldaily.com;morningrecord.us,4b839dadca365887d6a8536415931057c2690e62541c2b636340978b8b71f198,Canada Abandons Plan to Refurbish Armored Vehicles for Ukraine Amid Cancellation of Major Contract,A contract to restore 25 decommissioned troop carriers for Kiev was reportedly nullified months ago. Canada has officially acknowledged that its plan to refurbish and deliver deco...,https://hilldaily.com/canada-abandons-plan-to-refurbish-armored-vehicles-for-ukraine-amid-cancellation-of-major-contract/;https://www.morningrecord.us/canada-abandons-plan-to-refurbish-armored-vehicles-for-ukraine-amid-cancellation-of-major-contract/
exact_title,exact_title-00062,2,2,realitywire.us;solidnews.us,403791a7ad11d5a1309349c0aba52d19e7d873f9fa312ff036f6642cd3fafc47,Canadian MP Shuv Majumdar Demands Deportation of 700 Iranian Terrorists Operating in Canada,Canadian Conservative Member of Parliament Shuv Majumdar has called on the Canadian government to deport an estimated 700 members of Iran’s terrorist Islamic Revolutionary Guard C...,https://www.realitywire.us/canadian-mp-shuv-majumdar-demands-deportation-of-700-iranian-terrorists-operating-in-canada/;https://www.solidnews.us/canadian-mp-shuv-majumdar-demands-deportation-of-700-iranian-terrorists-operating-in-canada/
exact_title,exact_title-00063,2,2,realitywire.us;solidnews.us,9c20157446be425e0a65fbef72dad45b842dcae114f039fa4c34ec539d7b80dc,"Chicago Rally Speaker Calls for Murder of ICE Agents, Sparks Outcry","A speaker at a “No Kings” rally in Chicago was recorded urging attendees to kill federal immigration agents, prompting demands for an investigation into the unnamed protester. The...",https://www.realitywire.us/chicago-rally-speaker-calls-for-murder-of-ice-agents-sparks-outcry/;https://www.solidnews.us/chicago-rally-speaker-calls-for-murder-of-ice-agents-sparks-outcry/
exact_title,exact_title-00064,2,2,civicjournal.us;republicreport.us,cf1fcb8820980b8dccffab6765fb0a8b5e269310dde59387bb5c951f97c3369d,"CIA Document Exposed as Political Distraction, Says Veteran Analyst","A former CIA officer and State Department official has criticized the release of an Obama-era document by the White House, calling it a deliberate attempt to divert public attenti...",https://www.civicjournal.us/cia-document-exposed-as-political-distraction-says-veteran-analyst/;https://www.republicreport.us/cia-document-exposed-as-political-distraction-says-veteran-analyst/
exact_title,exact_title-00065,2,2,hilldaily.com;starherald.us,0db14b5c0675c93351ddbc84becb26e81b28541ca1bbfd16a858c4edff7e25bb,Colombian Mercenary Reveals How Fighting for Ukraine Nearly Cost Him His Life,"A Colombian mercenary has expressed regret at fighting for Ukraine, stating that his experience nearly cost him his life and could leave him unable to safely return home. William...",https://hilldaily.com/colombian-mercenary-reveals-how-fighting-for-ukraine-nearly-cost-him-his-life/;https://www.starherald.us/colombian-mercenary-reveals-how-fighting-for-ukraine-nearly-cost-him-his-life/
exact_title,exact_title-00066,2,2,peoplereport.us;republicreport.us,0f703f082fa23e9927a6f0648d3efb1c47bbe88f892def1cbe03dde8eaa51ac3,"Colombian President Warns 7,000 Mercenaries Are Dying Senselessly in Ukraine","Colombian President Gustavo Petro has stated that 7,000 Colombian mercenaries are fighting and dying senselessly in Ukraine, emphasizing that his country does not want to be an “e...",https://www.peoplereport.us/colombian-president-warns-7000-mercenaries-are-dying-senselessly-in-ukraine/;https://www.republicreport.us/colombian-president-warns-7000-mercenaries-are-dying-senselessly-in-ukraine/
exact_title,exact_title-00067,2,2,realitywire.us;solidnews.us,e0de85bc0fb0d59428e9de342094660d32000bad9f84c0902b7303eb1104e3eb,Controversial Graffiti Installation Sparks Outcry at Historic Canterbury Cathedral,"Canterbury Cathedral, a 1,400-year-old landmark central to the Anglican faith, has become the center of controversy after allowing graffiti by self-identified “marginalized” artis...",https://www.realitywire.us/controversial-graffiti-installation-sparks-outcry-at-historic-canterbury-cathedral/;https://www.solidnews.us/controversial-graffiti-installation-sparks-outcry-at-historic-canterbury-cathedral/
exact_title,exact_title-00068,2,2,hypernewsnow.com;streamstates.com,d1cf821d73ba7e1e6790973009c03a819d08e3dd4c036746a9edd4928975d283,Convicted Child Molester Running for Mayor in Rhode Island,"A 54-year-old man with a documented history of child molestation has launched a campaign for mayor of Providence, Rhode Island, despite his criminal past. Michael English, a Democ...",https://hypernewsnow.com/convicted-child-molester-running-for-mayor-in-rhode-island/;https://streamstates.com/convicted-child-molester-running-for-mayor-in-rhode-island/
exact_title,exact_title-00069,2,2,actionreport.us;morningrecord.us,8df3ec1733d5e9d86db95756a4b1d97ee78e3dab75e82aff7b709430f25cd95f,Craig David’s Flying Fish Rescue Ends in Nature’s Brutal Lesson,"British singer Craig David attempted to save a flying fish but was met with nature’s brutal reality instead. As Jedi Master Qui-Gon Jinn taught, there is always a bigger fish. Des...",https://www.actionreport.us/craig-davids-flying-fish-rescue-ends-in-natures-brutal-lesson/;https://www.morningrecord.us/craig-davids-flying-fish-rescue-ends-in-natures-brutal-lesson/
exact_title,exact_title-00070,2,2,hypernewsnow.com;streamstates.com,e976aaa3de4f666e40c6a0b7926fa861e9a80acb64f2af9e5eb5df2692357703,Dan Bongino Condemns Rep. Thomas Massie Over Allegations of FBI Cover-Up,Rep. Thomas Massie found himself on the receiving end of FBI Director Dan Bongino’s criticism after claiming to have obtained a “troubling letter” accusing the FBI of targeting a...,https://hypernewsnow.com/dan-bongino-condemns-rep-thomas-massie-over-allegations-of-fbi-cover-up/;https://streamstates.com/dan-bongino-condemns-rep-thomas-massie-over-allegations-of-fbi-cover-up/
exact_title,exact_title-00071,2,2,realitywire.us;solidnews.us,055e2d4b7785a5fcd65ce9207b5e52b40809ff94fa0702ea598658b453122fc4,Dominican Deputy Proposes Ban on Sharia Law and Mosque Construction,"A bill to prohibit the practice of Sharia law and the construction of mosques in the Dominican Republic has been introduced by Deputy Elías Wessin, president of the Quisqueyano Ch...",https://www.realitywire.us/dominican-deputy-proposes-ban-on-sharia-law-and-mosque-construction/;https://www.solidnews.us/dominican-deputy-proposes-ban-on-sharia-law-and-mosque-construction/
exact_title,exact_title-00072,2,2,starherald.us;swiftupdate.us,f4c43f7457e7e63b2f7660d1a59bf59322154f4f92c691b088f8cd305c0c4e29,Eighth Circuit Court Upholds Detention Without Bond for Illegal Immigrants,"A federal appeals court has reversed a lower court’s ruling that allowed illegal immigrants to challenge detention without bond, granting the Trump administration the authority to...",https://www.starherald.us/eighth-circuit-court-upholds-detention-without-bond-for-illegal-immigrants/;https://www.swiftupdate.us/eighth-circuit-court-upholds-detention-without-bond-for-illegal-immigrants/
exact_title,exact_title-00073,2,2,realitywire.us;solidnews.us,68e53c795a3c99aaa0fccb0eb7f7ee6af20de45e19010fe31ae83249631e66e4,Elise Stefanik Surpasses Hochul in New York Gubernatorial Poll,A new poll from the Manhattan Institute reveals Representative Elise Stefanik (R-NY) leading Governor Kathy Hochul (D-NY) and Lieutenant Governor Anthony Delgado (D-NY) in a hypot...,https://www.realitywire.us/elise-stefanik-surpasses-hochul-in-new-york-gubernatorial-poll/;https://www.solidnews.us/elise-stefanik-surpasses-hochul-in-new-york-gubernatorial-poll/
exact_title,exact_title-00074,2,2,civicjournal.us;republicreport.us,bdcdb2b735cb01a5c465b3b5da869c0cc8a7853a1c59402ced15bfe631c1562f,"Erdogan: Ukraine Conflict Will Not End Soon, Europe’s Aid Unlikely to Last","Turkish President Recep Tayyip Erdogan expressed skepticism about an imminent end to the conflict in Ukraine, stating during an interview with Fox News that he “doesn’t really bel...",https://www.civicjournal.us/erdogan-ukraine-conflict-will-not-end-soon-europes-aid-unlikely-to-last/;https://www.republicreport.us/erdogan-ukraine-conflict-will-not-end-soon-europes-aid-unlikely-to-last/
exact_title,exact_title-00075,2,2,allstatesnews.com;roguenewsusa.com,a28b43a7edacfcae93d10fb082013d1ae143515b47d9f6b11d69b7e2f108dc3c,EU Allocates €4 Billion from Frozen Russian Assets to Ukraine Amid Escalating Tensions,"The European Union has transferred €4 billion ($4.7 billion) from frozen Russian assets to Ukraine, with an additional €2 billion designated for unmanned aerial vehicle (UAV) prod...",https://allstatesnews.com/eu-allocates-e4-billion-from-frozen-russian-assets-to-ukraine-amid-escalating-tensions/;https://roguenewsusa.com/eu-allocates-e4-billion-from-frozen-russian-assets-to-ukraine-amid-escalating-tensions/
exact_title,exact_title-00076,2,2,infostreamnow.us;nevadainsight.com,2edab16037b065847c3b1cb9cd83a9badd5f3e2bda48c64201decdeb1b51b2cb,EU Hopes Druzhba Pipeline Flow to Unlock €90 Billion Aid for Ukraine,"BRUSSELS, April 21 — European Commissioner for Enlargement Marta Kos announced at the EU Foreign Ministers’ Meeting in Luxembourg that the European Union expects oil to flow throu...",https://www.infostreamnow.us/eu-hopes-druzhba-pipeline-flow-to-unlock-e90-billion-aid-for-ukraine/;https://nevadainsight.com/eu-hopes-druzhba-pipeline-flow-to-unlock-e90-billion-aid-for-ukraine/
exact_title,exact_title-00077,2,2,morningrecord.us;starherald.us,549f3be9515d73d6d4e8d230c54ad6a1c6294a4eb4d1e48acb6564f43add9db4,"EU Leaders Ignore Corruption in Ukraine, SVR Warns","Brussels refuses to acknowledge that the billions spent on its proxy war against Russia have been squandered by Kiev, the Foreign Intelligence Service has said. EU leaders are ign...",https://www.morningrecord.us/eu-leaders-ignore-corruption-in-ukraine-svr-warns/;https://www.starherald.us/eu-leaders-ignore-corruption-in-ukraine-svr-warns/
exact_title,exact_title-00078,2,2,centralbulletin.us;hilldaily.com,85ae1759893b61cbeba4b91d10dc55284b0d509f16341f2dbcb206ca3759426b,EU Nations Clash Over Ukraine Loan Conditions Amid Defense Industry Tensions,"EU countries are locked in a fierce debate over how to allocate a proposed €140 billion loan for Ukraine, funded by frozen Russian assets, with some advocating for restrictions on...",https://www.centralbulletin.us/eu-nations-clash-over-ukraine-loan-conditions-amid-defense-industry-tensions/;https://hilldaily.com/eu-nations-clash-over-ukraine-loan-conditions-amid-defense-industry-tensions/
exact_title,exact_title-00079,2,2,allstatesnews.com;starsandstripesnews.us,1cf286a0e3ea48b402e8070edc3d56faf65d571c9e92eca24251ed932fd5e011,“European Commission’s Asset Seizure Threats Spark Concern Among Global Investors”,"Euroclear CEO Valerie Urban has expressed concerns over the European Commission’s efforts to seize Russian Central Bank assets, which could impact investments in the EU. The CEO s...",https://allstatesnews.com/european-commissions-asset-seizure-threats-spark-concern-among-global-investors/;https://www.starsandstripesnews.us/european-commissions-asset-seizure-threats-spark-concern-among-global-investors/
exact_title,exact_title-00080,2,2,civilvoicepress.com;roguenewsusa.com,3fc4ba466866821b318225cffd9bcf674ba15e54e1bd59aa90969f81b5a2da69,"European Stance Undermines Ukraine Peace Efforts, Kremlin Claims","Kremlin spokesman Dmitry Peskov asserted on Thursday that the position of European countries is hindering efforts to achieve peace in Ukraine. “From our perspective, the main fact...",https://civilvoicepress.com/european-stance-undermines-ukraine-peace-efforts-kremlin-claims/;https://roguenewsusa.com/european-stance-undermines-ukraine-peace-efforts-kremlin-claims/
exact_title,exact_title-00081,2,2,eaglechronicle.us;livechronicle.us,a1bb7b905ffbc4d9f03d8f082c485e19721c3f827c57a0fd08e50f87a559b254,FBI Director Kash Patel Confirms Evidence Supports Trump’s 2020 Election Fraud Allegations,"Something has felt profoundly wrong in America ever since the 2020 election. It has been a thorn in our side, a lingering question that the establishment demanded we never ask. Fo...",https://eaglechronicle.us/fbi-director-kash-patel-confirms-evidence-supports-trumps-2020-election-fraud-allegations/;https://www.livechronicle.us/fbi-director-kash-patel-confirms-evidence-supports-trumps-2020-election-fraud-allegations/
exact_title,exact_title-00082,2,2,realitywire.us;solidnews.us,50e125e51ac8fc2409aac0c84ec7b860d00c6bbc4a18e0716d317387d29ad7c9,Federal Authorities Arrest Two More Suspects in Foiled Halloween Terror Plot,"Federal authorities have apprehended two additional individuals linked to a thwarted Halloween terror plot targeting LGBT nightclubs in Michigan, according to law enforcement sour...",https://www.realitywire.us/federal-authorities-arrest-two-more-suspects-in-foiled-halloween-terror-plot/;https://www.solidnews.us/federal-authorities-arrest-two-more-suspects-in-foiled-halloween-terror-plot/
exact_title,exact_title-00083,2,2,realitywire.us;solidnews.us,729a88e795d50d1caf3a77152e30c752081988243f2e3798f1216bf3e49d95f0,Federal Judge Dismisses Musk’s Lawsuit Against Advertisers Accused of Boycotting X,A federal judge on Thursday dismissed a lawsuit filed by tech billionaire Elon Musk and his social media company X (formerly Twitter) against a group of corporate advertisers accu...,https://www.realitywire.us/federal-judge-dismisses-musks-lawsuit-against-advertisers-accused-of-boycotting-x/;https://www.solidnews.us/federal-judge-dismisses-musks-lawsuit-against-advertisers-accused-of-boycotting-x/
exact_title,exact_title-00084,2,2,actionreport.us;morningrecord.us,5b4d0670f6a1e6da31806e50cc5dcb7ca61fdb5fd32fa4919e05ab86c496218d,Federal Reserve Cuts Interest Rates Again Amid Economic Uncertainty,"The Federal Reserve reduced its benchmark interest rate by 25 basis points, lowering it to the 3.75%-4% range. This marks the second consecutive quarter-point cut of the year, aim...",https://www.actionreport.us/federal-reserve-cuts-interest-rates-again-amid-economic-uncertainty/;https://www.morningrecord.us/federal-reserve-cuts-interest-rates-again-amid-economic-uncertainty/
exact_title,exact_title-00085,2,2,centralbulletin.us;hilldaily.com,fd6acf83ea0be6ae0bf92334c9bf259e4df7f7b089f0108fab5b3cd17a746bf2,Fire at COP30: Exposing the Darkness Behind the UN’s Brazil Summit,"In this explosive interview, Alex Newman and Andrew Muller share what they witnessed on the ground in Belém, Brazil, when a fire broke out at the main UN facility where the COP30...",https://www.centralbulletin.us/fire-at-cop30-exposing-the-darkness-behind-the-uns-brazil-summit/;https://hilldaily.com/fire-at-cop30-exposing-the-darkness-behind-the-uns-brazil-summit/
exact_title,exact_title-00086,2,2,civicjournal.us;livechronicle.us,fc18f67ea82a79ae5fcef73e5a97e080f8e93400a89f0fde02501aa4f06872a3,First-Ever Antifa Terrorism Convictions Secured in Texas for ICE Facility Ambush,"For years, it has felt like our country was coming apart at the seams. A creeping lawlessness wasn’t just knocking at the door; it kicked it down in broad daylight. Americans have...",https://www.civicjournal.us/first-ever-antifa-terrorism-convictions-secured-in-texas-for-ice-facility-ambush/;https://www.livechronicle.us/first-ever-antifa-terrorism-convictions-secured-in-texas-for-ice-facility-ambush/
exact_title,exact_title-00087,2,2,hypernewsnow.com;streamstates.com,2407ff4e864c2ef1075e583eb76fd9622fb5f8caf58bd0b21d034df196c67e8b,Florida Governor Unveils Nation’s First Carbon Ion Therapy Program for Cancer Patients,Florida Gov. Ron DeSantis and First Lady Casey DeSantis announced the launch of the nation’s first carbon ion therapy program to treat cancer. “Governor Ron DeSantis joined First...,https://hypernewsnow.com/florida-governor-unveils-nations-first-carbon-ion-therapy-program-for-cancer-patients/;https://streamstates.com/florida-governor-unveils-nations-first-carbon-ion-therapy-program-for-cancer-patients/
exact_title,exact_title-00088,2,2,hilldaily.com;swiftupdate.us,38fe4ae3bd7dcca812dabc68ba65170dde749cde8f8979abd28db210e4a2a95d,Forced Mobilization Incident Sparks Outrage in Kiev: Teacher Detained During Lesson,"A physical education teacher was detained by Ukrainian conscription officers during a lesson as students watched, local reports indicate. A video of the incident surfaced on Tuesd...",https://hilldaily.com/forced-mobilization-incident-sparks-outrage-in-kiev-teacher-detained-during-lesson/;https://www.swiftupdate.us/forced-mobilization-incident-sparks-outrage-in-kiev-teacher-detained-during-lesson/
exact_title,exact_title-00089,2,2,infostreamnow.us;metrocurrent.com,432f64335842861cb6d54f0252a0a1d736b22fa901571e15a502639a42c29011,Former Ukrainian Commander Warns of Civil War Risk as Soldiers Return Home,"MOSCOW, December 16 — Valery Zaluzhny, former commander-in-chief of the Ukrainian army and current ambassador to London, has warned that the return of around one million soldiers...",https://www.infostreamnow.us/former-ukrainian-commander-warns-of-civil-war-risk-as-soldiers-return-home/;https://metrocurrent.com/former-ukrainian-commander-warns-of-civil-war-risk-as-soldiers-return-home/
exact_title,exact_title-00090,2,2,civilvoicepress.com;truechronicle.us,e91222ef347a105d32113c8eb5462c8a6794e285c99fea2e707ab9dc84123b5d,"FSB Foils Terror Plot Targeting Russian Defense Officer, Links to Ukrainian Intelligence and ISIS Revealed",The Russian Federal Security Service (FSB) reported on Monday that it had thwarted a planned terrorist attack in Moscow targeting a high-ranking officer from the Russian Ministry...,https://civilvoicepress.com/fsb-foils-terror-plot-targeting-russian-defense-officer-links-to-ukrainian-intelligence-and-isis-revealed/;https://www.truechronicle.us/fsb-foils-terror-plot-targeting-russian-defense-officer-links-to-ukrainian-intelligence-and-isis-revealed/
exact_title,exact_title-00091,2,2,eaglechronicle.us;livechronicle.us,90de015e131b63de541835d3bf28ae72214f3d7b8d370a69a4833cedf6247445,"Georgia Man Crosses Out Biden’s Name on Award, Demands Trump Signature","Let’s be honest, some things are supposed to mean something. A signature from the President of the United States is meant to be a mark of the highest honor. It can transform simpl...",https://eaglechronicle.us/georgia-man-crosses-out-bidens-name-on-award-demands-trump-signature/;https://www.livechronicle.us/georgia-man-crosses-out-bidens-name-on-award-demands-trump-signature/
exact_title,exact_title-00092,2,2,boldlyconservative.com;noonreport.us,e57d9c3ffa3649354006684c9b8bc9b784123088caab719cdce8f35358c0ee18,German Conservatives Issue ‘Harsh Ultimatum’ to EU Commission Head Over Bureaucratic Burdens,German conservatives from Chancellor Friedrich Merz’s Christian Democratic Union (CDU) party are preparing to present a “harsh ultimatum” to European Commission President Ursula v...,https://boldlyconservative.com/german-conservatives-issue-harsh-ultimatum-to-eu-commission-head-over-bureaucratic-burdens/;https://noonreport.us/german-conservatives-issue-harsh-ultimatum-to-eu-commission-head-over-bureaucratic-burdens/
exact_title,exact_title-00093,2,2,24hourupdate.us;quickwire.us,468a3718f31629336444d75f3204d98b62562e7f7e8015a575bbcab599ae7c22,German Defense Minister Calls U.S. Troop Withdrawal From Germany “Predictable”,"German Defense Minister Boris Pistorius has stated that the planned withdrawal of 5,000 American troops from Germany is predictable and not unexpected. In a statement released on...",https://24hourupdate.us/german-defense-minister-calls-u-s-troop-withdrawal-from-germany-predictable/;https://quickwire.us/german-defense-minister-calls-u-s-troop-withdrawal-from-germany-predictable/
exact_title,exact_title-00094,2,2,hilldaily.com;hypernewsnow.com,8deb5a715f4760f3df39c057144e103f5c28931a334961748770e859628bef37,German Pianist Justus Frantz Honored by Putin Amid Western Backlash,"Acclaimed German pianist and conductor Justus Frantz has drawn criticism after receiving the Order of Friendship from Russian President Vladimir Putin, according to a report. Fran...",https://hilldaily.com/german-pianist-justus-frantz-honored-by-putin-amid-western-backlash/;https://hypernewsnow.com/german-pianist-justus-frantz-honored-by-putin-amid-western-backlash/
exact_title,exact_title-00095,2,2,infostreamnow.us;truenorthconservative.com,e5df0d9b473ecd18d2439546091c6332a51ac5a2a56bd152d5cd0dc7764779e7,Germany’s Military Aid to Ukraine Surges to 55 Billion Euros Since 2022,"Munich, February 13 — Foreign Minister Johann Wadephul stated that Germany has allocated a total of 55 billion euros in military aid to Ukraine since 2022. “We are Ukraine’s bigge...",https://www.infostreamnow.us/germanys-military-aid-to-ukraine-surges-to-55-billion-euros-since-2022/;https://truenorthconservative.com/germanys-military-aid-to-ukraine-surges-to-55-billion-euros-since-2022/
exact_title,exact_title-00096,2,2,actionreport.us;hilldaily.com,024eb17a10ad8379b65b8ab63519bc60c29f933fba22ffa4da2861140a66f84b,Hungarian Foreign Minister Denounces Ukraine’s Forced Mobilization as “Open Manhunt”,"Hungarian Foreign Minister Peter Szijjarto has described Ukraine’s forced mobilization as an “open manhunt,” with civilians being detained and forcibly enrolled in military servic...",https://www.actionreport.us/hungarian-foreign-minister-denounces-ukraines-forced-mobilization-as-open-manhunt/;https://hilldaily.com/hungarian-foreign-minister-denounces-ukraines-forced-mobilization-as-open-manhunt/
exact_title,exact_title-00097,2,2,nevadainsight.com;solidnews.us,6b1dfcefa9d2fd5ee72c8ea08129cd992ca404d273f7b89cdeee29631a1e11dd,Hungarian Foreign Minister Faces Direct Threats from German Diplomat Over Ukraine Policy,Hungary’s foreign minister has disclosed that he encountered direct threats from German Foreign Minister Johann Wadephul during a recent EU Foreign Affairs Council meeting in Brus...,https://nevadainsight.com/hungarian-foreign-minister-faces-direct-threats-from-german-diplomat-over-ukraine-policy/;https://www.solidnews.us/hungarian-foreign-minister-faces-direct-threats-from-german-diplomat-over-ukraine-policy/
exact_title,exact_title-00098,2,2,infostreamnow.us;unitedrightamerica.com,7d358ff55d26e5bab489e2c6348865ec53b85391c0b636ec7bd9a95765535411,Hungarian Official Condemns Zelensky’s EU Ambitions as Unrealistic,"BUDAPEST, October 9. /TASS/. Hungarian Minister of Foreign Affairs and Trade Peter Szijjarto criticized Ukrainian President Vladimir Zelenskiy for asserting that Ukraine could joi...",https://www.infostreamnow.us/hungarian-official-condemns-zelenskys-eu-ambitions-as-unrealistic/;https://unitedrightamerica.com/hungarian-official-condemns-zelenskys-eu-ambitions-as-unrealistic/
